"Supplier Name","Supplier Account","Currency","Settlement Date","Reference","ID","Issue Date","Due Date","Type","Counterparty Name","Discount ID","Activity Type","Remit Type","Remit No","Remit Date","Pay Date","Invoice Tenor","Net Amount","Gross Amount","Adj Amount","Disc Amount","PO No","Doc No","Comment","Adj Code","Add. Info.","Base Rate(%)","Spread Rate(%)","Discount Rate(%)","Discount Tenor","CM Adjusted","CM Adjusted Net Amount","Fee","Charge","Proceeds","Add. Info."
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","SG330X200405","2020-04-05","2020-07-06","92","2814.92","2814.92","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2814.92","0.00","15.09","2799.83",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","SG330X2004051","2020-04-05","2020-07-06","92","52.48","52.48","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","52.48","0.00","0.28","52.20",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LS557P200405","2020-04-05","2020-07-06","92","1216.96","1216.96","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1216.96","0.00","6.53","1210.43",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MA2475200405","2020-04-05","2020-07-06","92","1579.05","1579.05","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1579.05","0.00","8.47","1570.58",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MA5329200405","2020-04-05","2020-07-06","92","73.74","73.74","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","73.74","0.00","0.40","73.34",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MA53292004051","2020-04-05","2020-07-06","92","1232.70","1232.70","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1232.70","0.00","6.61","1226.09",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MA5967200405","2020-04-05","2020-07-06","92","2207.99","2207.99","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2207.99","0.00","11.84","2196.15",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MA773V200405","2020-04-05","2020-07-06","92","1599.60","1599.60","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1599.60","0.00","8.58","1591.02",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MB176H200405","2020-04-05","2020-07-06","92","1883.61","1883.61","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1883.61","0.00","10.10","1873.51",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MB458R200405","2020-04-05","2020-07-06","92","1536.64","1536.64","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1536.64","0.00","8.24","1528.40",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MC593M200405","2020-04-05","2020-07-06","92","1379.50","1379.50","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1379.50","0.00","7.40","1372.10",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MD17482004051","2020-04-05","2020-07-06","92","556.96","556.96","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","556.96","0.00","2.99","553.97",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MD17482004052","2020-04-05","2020-07-06","92","278.48","278.48","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","278.48","0.00","1.49","276.99",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MD3543200405","2020-04-05","2020-07-06","92","2181.80","2181.80","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2181.80","0.00","11.70","2170.10",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MH497S2004051","2020-04-05","2020-07-06","92","1492.00","1492.00","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1492.00","0.00","8.00","1484.00",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","ME338R200405","2020-04-05","2020-07-06","92","896.21","896.21","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","896.21","0.00","4.81","891.40",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MH019R200405","2020-04-05","2020-07-06","92","1871.38","1871.38","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1871.38","0.00","10.03","1861.35",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MH497S200405","2020-04-05","2020-07-06","92","379.44","379.44","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","379.44","0.00","2.03","377.41",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MH682W200405","2020-04-05","2020-07-06","92","2507.68","2507.68","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2507.68","0.00","13.45","2494.23",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MJ225G200405","2020-04-05","2020-07-06","92","995.59","995.59","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","995.59","0.00","5.34","990.25",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MJ842C200405","2020-04-05","2020-07-06","92","1717.50","1717.50","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1717.50","0.00","9.21","1708.29",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MK860P200405","2020-04-05","2020-07-06","92","1594.23","1594.23","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1594.23","0.00","8.55","1585.68",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","ML530C200405","2020-04-05","2020-07-06","92","120.94","120.94","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","120.94","0.00","0.65","120.29",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","ML530C2004051","2020-04-05","2020-07-06","92","1594.85","1594.85","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1594.85","0.00","8.55","1586.30",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MM486K200405","2020-04-05","2020-07-06","92","529.19","529.19","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","529.19","0.00","2.84","526.35",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MM486K2004051","2020-04-05","2020-07-06","92","2279.99","2279.99","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2279.99","0.00","12.23","2267.76",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MM695D2004051","2020-04-05","2020-07-06","92","2006.55","2006.55","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2006.55","0.00","10.76","1995.79",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MN5178200405","2020-04-05","2020-07-06","92","2137.50","2137.50","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2137.50","0.00","11.46","2126.04",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MO0189200405","2020-04-05","2020-07-06","92","1019.98","1019.98","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1019.98","0.00","5.47","1014.51",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MP034F200405","2020-04-05","2020-07-06","92","87.48","87.48","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","87.48","0.00","0.47","87.01",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MP034F2004051","2020-04-05","2020-07-06","92","2245.32","2245.32","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2245.32","0.00","12.04","2233.28",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MP327Y200405","2020-04-05","2020-07-06","92","1392.40","1392.40","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1392.40","0.00","7.47","1384.93",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MP3924200405","2020-04-05","2020-07-06","92","1828.80","1828.80","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1828.80","0.00","9.81","1818.99",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MR0361200405","2020-04-05","2020-07-06","92","1560.07","1560.07","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1560.07","0.00","8.37","1551.70",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MR1563200405","2020-04-05","2020-07-06","92","1553.56","1553.56","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1553.56","0.00","8.33","1545.23",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MR15632004051","2020-04-05","2020-07-06","92","1948.36","1948.36","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1948.36","0.00","10.45","1937.91",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MR299M200405","2020-04-05","2020-07-06","92","1851.20","1851.20","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1851.20","0.00","9.93","1841.27",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MR365P200405","2020-04-05","2020-07-06","92","1141.81","1141.81","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1141.81","0.00","6.12","1135.69",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MR365P2004051","2020-04-05","2020-07-06","92","60.10","60.10","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","60.10","0.00","0.32","59.78",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MR3956200405","2020-04-05","2020-07-06","92","1280.20","1280.20","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1280.20","0.00","6.86","1273.34",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MR4568200405","2020-04-05","2020-07-06","92","1871.48","1871.48","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1871.48","0.00","10.04","1861.44",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MT540A200405","2020-04-05","2020-07-06","92","1515.23","1515.23","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1515.23","0.00","8.13","1507.10",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MT7947200405","2020-04-05","2020-07-06","92","1727.72","1727.72","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1727.72","0.00","9.26","1718.46",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MV9182200405","2020-04-05","2020-07-06","92","1498.27","1498.27","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1498.27","0.00","8.03","1490.24",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MZ126B200405","2020-04-05","2020-07-06","92","1318.24","1318.24","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1318.24","0.00","7.07","1311.17",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","MW065T200405","2020-04-05","2020-07-06","92","1708.25","1708.25","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1708.25","0.00","9.16","1699.09",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","NB0361200405","2020-04-05","2020-07-06","92","2287.31","2287.31","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2287.31","0.00","12.27","2275.04",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","NK3366200405","2020-04-05","2020-07-06","92","2449.51","2449.51","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2449.51","0.00","13.13","2436.38",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","NP69512004051","2020-04-05","2020-07-06","92","382.20","382.20","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","382.20","0.00","2.05","380.15",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","NM8858200405","2020-04-05","2020-07-06","92","1491.34","1491.34","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1491.34","0.00","8.00","1483.34",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","NN6383200405","2020-04-05","2020-07-06","92","2137.41","2137.41","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2137.41","0.00","11.46","2125.95",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","NP6951200405","2020-04-05","2020-07-06","92","168.16","168.16","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","168.16","0.00","0.90","167.26",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","NP69512004052","2020-04-05","2020-07-06","92","1149.33","1149.33","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1149.33","0.00","6.16","1143.17",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","NR496D200405","2020-04-05","2020-07-06","92","1330.28","1330.28","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1330.28","0.00","7.13","1323.15",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","NS874X200405","2020-04-05","2020-07-06","92","1688.65","1688.65","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1688.65","0.00","9.06","1679.59",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","NT957K200405","2020-04-05","2020-07-06","92","1668.07","1668.07","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1668.07","0.00","8.94","1659.13",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","NW969V200405","2020-04-05","2020-07-06","92","670.32","670.32","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","670.32","0.00","3.59","666.73",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","FS2436200405","2020-04-05","2020-07-06","92","2001.34","2001.34","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2001.34","0.00","10.73","1990.61",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","FT106G200405","2020-04-05","2020-07-06","92","355.11","355.11","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","355.11","0.00","1.90","353.21",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","FR65612004051","2020-04-05","2020-07-06","92","224.00","224.00","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","224.00","0.00","1.20","222.80",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","FR8544200405","2020-04-05","2020-07-06","92","1035.09","1035.09","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1035.09","0.00","5.55","1029.54",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","FT9236200405","2020-04-05","2020-07-06","92","1123.96","1123.96","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1123.96","0.00","6.03","1117.93",""
